#HIGHSPEED 4
Timestamp (UTC)	AIS Source	Speed (kn)	Latitude (°)	Longitude (°)	Course (°)	Name
2015-09-03 10:04	T-AIS	36.6	36.83289	25.10051	317
2015-09-03 10:07	T-AIS	36.5	36.85563	25.07484	318
2015-09-03 10:10	T-AIS	36.6	36.87831	25.04933	318
2015-09-03 10:13	T-AIS	36.5	36.90183	25.02304	318
2015-09-03 10:17	T-AIS	36.3	36.93219	24.99176	323
2015-09-03 10:20	T-AIS	36.3	36.95829	24.97302	334
2015-09-03 10:23	T-AIS	35.7	36.98399	24.98475	39
2015-09-03 10:26	T-AIS	36.0	37.00803	25.00847	38
2015-09-03 10:29	T-AIS	36.2	37.03121	25.03206	40
2015-09-03 10:32	T-AIS	36.4	37.05478	25.05584	39
2015-09-03 10:35	T-AIS	36.4	37.07841	25.07956	39
2015-09-03 10:38	T-AIS	34.5	37.09622	25.10901	75
2015-09-03 10:41	T-AIS	12.7	37.08645	25.13266	126
2015-09-03 10:44	T-AIS	10.2	37.08541	25.14376	73
2015-09-03 10:48	T-AIS	0.8	37.08683	25.14795	122
2015-09-03 10:50	T-AIS	0	37.08683	25.14799	225
2015-09-03 10:53	T-AIS	5.0	37.0873	25.14746	301
2015-09-03 10:55	T-AIS	17.3	37.08533	25.1386	264
2015-09-03 10:58	T-AIS	35.3	37.10077	25.12306	8
2015-09-03 11:01	T-AIS	36.6	37.13102	25.1285	9
2015-09-03 11:04	T-AIS	36.8	37.16121	25.13446	9
2015-09-03 11:07	T-AIS	36.7	37.19143	25.14047	9
2015-09-03 11:10	T-AIS	36.5	37.22178	25.14612	8
2015-09-03 11:13	T-AIS	36.6	37.25198	25.15144	8
2015-09-03 11:16	T-AIS	36.8	37.28245	25.15681	8
2015-09-03 11:19	T-AIS	36.8	37.31289	25.16221	8
2015-09-03 11:22	T-AIS	36.8	37.34339	25.16774	8
2015-09-03 11:25	T-AIS	36.7	37.37385	25.17345	9
2015-09-03 11:28	T-AIS	36.5	37.40406	25.17912	9
2015-09-03 11:31	T-AIS	35.8	37.43167	25.18964	27
2015-09-03 11:34	T-AIS	35.1	37.45053	25.21826	68
2015-09-03 11:37	T-AIS	35.3	37.46157	25.25241	67
2015-09-03 11:40	T-AIS	33.6	37.47291	25.28614	74
2015-09-03 11:43	T-AIS	12.6	37.46735	25.30938	123
2015-09-03 11:47	T-AIS	7.9	37.46455	25.31988	100
2015-09-03 11:49	T-AIS	0.7	37.46352	25.32358	45
2015-09-03 12:11	T-AIS	0	37.46379	25.32393	121
2015-09-03 12:22	T-AIS	3.7	37.46352	25.32377	209
2015-09-03 12:25	T-AIS	33.2	37.45614	25.30568	236
2015-09-03 12:28	T-AIS	36.2	37.43134	25.28943	189
2015-09-03 12:31	T-AIS	35.8	37.40162	25.28472	184
2015-09-03 12:34	T-AIS	36.6	37.37187	25.27957	201
2015-09-03 12:37	T-AIS	36.5	37.34365	25.26502	202
2015-09-03 12:40	T-AIS	36.9	37.31511	25.25027	203
2015-09-03 12:43	T-AIS	36.9	37.28677	25.23514	203
2015-09-03 12:46	T-AIS	36.7	37.25826	25.21964	204
2015-09-03 12:49	T-AIS	36.6	37.22976	25.20421	203
2015-09-03 12:52	T-AIS	36.5	37.20002	25.18744	205
2015-09-03 12:55	T-AIS	36.6	37.1722	25.17144	205
2015-09-03 12:59	T-AIS	36.5	37.14375	25.15505	205
2015-09-03 13:01	T-AIS	36.5	37.12552	25.14384	209
2015-09-03 13:03	T-AIS	36.4	37.10781	25.13147	209
2015-09-03 13:05	T-AIS	26.7	37.08856	25.12893	150
2015-09-03 13:07	T-AIS	10.9	37.08484	25.13711	87
2015-09-03 13:09	T-AIS	9.6	37.08619	25.14539	74
2015-09-03 13:12	T-AIS	0.7	37.08687	25.14782	102
2015-09-03 13:18	T-AIS	3.5	37.08704	25.14784	327
2015-09-03 13:21	T-AIS	23.0	37.08457	25.13682	249
2015-09-03 13:24	T-AIS	36.1	37.07541	25.10683	250
2015-09-03 13:27	T-AIS	36.0	37.06118	25.07365	227
2015-09-03 13:30	T-AIS	36.7	37.03942	25.04543	223
2015-09-03 13:33	T-AIS	36.9	37.01814	25.01822	221
2015-09-03 13:37	T-AIS	37.0	36.99172	24.99154	219
2015-09-03 13:39	T-AIS	36.6	36.97532	24.97608	210
2015-09-03 13:41	T-AIS	36.1	36.95647	24.97499	149
2015-09-03 13:43	T-AIS	36.8	36.94029	24.99048	142
2015-09-03 13:45	T-AIS	36.8	36.92266	25.00827	140
2015-09-03 13:47	T-AIS	36.8	36.90791	25.02374	140
2015-09-03 13:49	T-AIS	36.8	36.8918	25.04107	139
2015-09-03 13:51	T-AIS	36.7	36.8761	25.05814	139
2015-09-03 13:53	T-AIS	37.0	36.86071	25.07496	139
2015-09-03 13:55	T-AIS	37.1	36.84499	25.09189	140
2015-09-03 13:57	T-AIS	37.2	36.82899	25.10876	140
2015-09-03 13:59	T-AIS	37.3	36.81315	25.12528	140
2015-09-03 14:01	T-AIS	37.3	36.79727	25.1419	140
2015-09-03 14:03	T-AIS	37.1	36.78147	25.15843	140
2015-09-03 14:05	T-AIS	36.9	36.76613	25.17545	136
2015-09-03 14:07	T-AIS	36.9	36.75146	25.19334	135
2015-09-03 14:09	T-AIS	37.1	36.73679	25.21126	136
2015-09-03 14:11	T-AIS	36.8	36.72206	25.2292	133
2015-09-03 14:13	T-AIS	33.9	36.71228	25.24999	105
2015-09-03 14:15	T-AIS	16.2	36.71915	25.26411	36
2015-09-03 14:17	T-AIS	7.9	36.72315	25.27025	55
2015-09-03 14:20	T-AIS	0.8	36.72365	25.27158	84
2015-09-03 14:23	T-AIS	3.2	36.72377	25.27137	295
2015-09-03 14:26	T-AIS	20.1	36.72073	25.26574	217
2015-09-03 14:28	T-AIS	34.6	36.70499	25.26183	172
2015-09-03 14:30	T-AIS	36.6	36.68502	25.26474	173
2015-09-03 14:32	T-AIS	36.7	36.66477	25.26814	171
2015-09-03 14:34	T-AIS	36.6	36.64459	25.2721	170
2015-09-03 14:36	T-AIS	36.8	36.62451	25.27643	170
2015-09-03 14:38	T-AIS	36.2	36.60449	25.28098	169
2015-09-03 14:40	T-AIS	36.6	36.58459	25.28564	169
2015-09-03 14:42	T-AIS	36.4	36.56545	25.29008	170
2015-09-03 14:44	T-AIS	36.6	36.54546	25.29438	171
2015-09-03 14:46	T-AIS	36.5	36.52418	25.29839	171
2015-09-03 14:48	T-AIS	36.4	36.50412	25.30206	172
2015-09-03 14:50	T-AIS	36.5	36.48408	25.3056	171
2015-09-03 14:52	T-AIS	36.3	36.46405	25.30929	171
2015-09-03 14:54	T-AIS	36.2	36.44351	25.31222	174
2015-09-03 14:56	T-AIS	37.4	36.42347	25.31573	164
2015-09-03 14:58	T-AIS	36.9	36.40973	25.33328	117
2015-09-03 15:00	T-AIS	36.6	36.40007	25.35605	117
2015-09-03 15:02	T-AIS	36.7	36.38991	25.37789	116
2015-09-03 15:04	T-AIS	35.1	36.38425	25.40182	97
2015-09-03 15:06	T-AIS	14.7	36.38607	25.42159	65
2015-09-03 15:09	T-AIS	1.4	36.38749	25.42818	160
2015-09-03 15:22	T-AIS	0.9	36.38667	25.42856	12
2015-09-03 15:26	T-AIS	3.1	36.38751	25.4282	287
2015-09-03 15:28	T-AIS	28.6	36.38646	25.41696	255
2015-09-03 15:30	T-AIS	35.4	36.38113	25.39505	254
2015-09-03 15:32	T-AIS	35.7	36.37588	25.3714	251
2015-09-03 15:34	T-AIS	36.1	36.36682	25.34985	223
2015-09-03 15:36	T-AIS	36.1	36.34919	25.33746	205
2015-09-03 15:38	T-AIS	35.8	36.33111	25.32706	204
2015-09-03 15:40	T-AIS	35.7	36.31383	25.31754	204
2015-09-03 15:42	T-AIS	35.7	36.29459	25.30745	202
2015-09-03 15:44	T-AIS	35.7	36.27623	25.29826	202
2015-09-03 15:46	T-AIS	35.6	36.2578	25.28914	202
2015-09-03 15:48	T-AIS	35.7	36.24001	25.28042	201
2015-09-03 15:50	T-AIS	35.4	36.22065	25.27101	201
2015-09-03 15:52	T-AIS	35.4	36.20228	25.26196	202
2015-09-03 15:54	T-AIS	35.5	36.18405	25.25284	202
2015-09-03 15:56	T-AIS	35.3	36.1656	25.2438	202
2015-09-03 15:58	T-AIS	35.3	36.14734	25.23491	201
2015-09-03 16:00	T-AIS	35.3	36.12907	25.226	201
2015-09-03 16:02	T-AIS	35.2	36.11065	25.21708	202
2015-09-03 16:04	T-AIS	35.2	36.09212	25.20801	202
2015-09-03 16:06	T-AIS	35.4	36.07335	25.19888	201
2015-09-03 16:08	T-AIS	35.5	36.05517	25.19003	202
2015-09-03 16:10	T-AIS	35.4	36.03684	25.18107	201
2015-09-03 16:12	T-AIS	35.3	36.01852	25.17218	202
2015-09-03 16:14	T-AIS	35.5	36.00023	25.16339	201
2015-09-03 16:16	T-AIS	35.2	35.98158	25.1546	201
2015-09-03 16:18	T-AIS	35.3	35.96337	25.14591	201
2015-09-03 16:18	T-AIS	35.3	35.96337	25.14591	201
2015-09-03 16:20	T-AIS	35.4	35.94507	25.13699	202
2015-09-03 16:22	T-AIS	34.8	35.92698	25.12802	202
2015-09-03 16:24	T-AIS	35.2	35.90894	25.11911	202
2015-09-03 16:26	T-AIS	34.7	35.89096	25.11012	202
2015-09-03 16:28	T-AIS	34.7	35.87339	25.10129	203
2015-09-03 16:30	T-AIS	34.7	35.85542	25.09229	202
2015-09-03 16:32	T-AIS	34.3	35.83779	25.08347	202
2015-09-03 16:34	T-AIS	34.5	35.81996	25.07457	202
2015-09-03 16:36	T-AIS	34.6	35.80081	25.07179	172
2015-09-03 16:38	T-AIS	35.0	35.78141	25.07517	170
2015-09-03 16:40	T-AIS	35.8	35.76108	25.07943	170
2015-09-03 16:42	T-AIS	35.5	35.74151	25.08323	171
